sample_id,true_lat,true_lon,pred_lat,pred_lon,age_bp,error_km,sigma_final,alpha_precision,group,sequencing_type,locality_id,mu_knn_lat,mu_knn_lon,sigma_knn_corrected,mu_mlp_lat,mu_mlp_lon,sigma_mlp,neighbor_ids,neighbor_lats,neighbor_lons,neighbor_distances,potential_outlier,country,original_group_id,political_entity,data_type,publication,group_id,age_bin,nll,raw_sigma_knn,true_x,true_y,pred_x,pred_y,mu_knn_x,mu_knn_y,mu_mlp_x,mu_mlp_y
I10282.AG,41.43910000,1.57330000,50.55573853,11.19630079,4900.000000,1253.561707,1123.267700,0.58459383,Spain,1240k,"Cova de la Guineu (Catalonia, Barcelona, Font-rubí)",,,1469.116333,,,1742.797119,,,,,false,Spain,Spain_MLN_lc.AG,Spain,1240k,OlaldeScience2019,Spain,4000-6000 BP,7.64672029,806.201965,3615.541205,2076.904379,4405.777008,3050.015024,4218.146866,3477.110101,4669.825623,2448.971613
I10283.AG,41.43910000,1.57330000,50.44383542,11.26990118,4900.000000,1247.448747,1139.402588,0.57257414,Spain,1240k,"Cova de la Guineu (Catalonia, Barcelona, Font-rubí)",,,1505.779419,,,1742.797119,,,,,false,Spain,Spain_MLN.AG,Spain,1240k,OlaldeScience2019,Spain,4000-6000 BP,7.63758247,806.201965,3615.541205,2076.904379,4411.206040,3037.657129,4218.146866,3477.110101,4669.825623,2448.971613
I10284.AG,41.43910000,1.57330000,50.45933761,11.25972791,4900.000000,1248.288514,1137.181641,0.57423896,Spain,1240k,"Cova de la Guineu (Catalonia, Barcelona, Font-rubí)",,,1500.664062,,,1742.797119,,,,,false,Spain,Spain_MLN.AG,Spain,1240k,OlaldeScience2019,Spain,4000-6000 BP,7.63878496,806.201965,3615.541205,2076.904379,4410.454102,3039.368768,4218.146866,3477.110101,4669.825623,2448.971613
I10285.AG,41.43910000,1.57330000,50.29938619,11.36435129,4900.000000,1239.734506,1159.888062,0.55706650,Spain,1240k,"Cova de la Guineu (Catalonia, Barcelona, Font-rubí)",,,1554.041260,,,1742.797119,,,,,false,Spain,Spain_MLN.AG,Spain,1240k,OlaldeScience2019,Spain,4000-6000 BP,7.62728802,806.201965,3615.541205,2076.904379,4418.210511,3021.713159,4218.146866,3477.110101,4669.825623,2448.971613
I10286.AG,41.43910000,1.57330000,50.52927564,11.21373997,4900.000000,1252.105419,1127.104980,0.58175093,Spain,1240k,"Cova de la Guineu (Catalonia, Barcelona, Font-rubí)",,,1477.732422,,,1742.797119,,,,,false,Spain,Spain_MLN.AG,Spain,1240k,OlaldeScience2019,Spain,4000-6000 BP,7.64446150,806.201965,3615.541205,2076.904379,4407.061081,3047.092127,4218.146866,3477.110101,4669.825623,2448.971613
I10287.AG,41.43910000,1.57330000,50.05664898,11.52167514,4900.000000,1227.227962,1193.495605,0.53102690,Spain,1240k,"Cova de la Guineu (Catalonia, Barcelona, Font-rubí)",,,1637.806274,,,1742.797119,,,,,false,Spain,Spain_MLN.AG,Spain,1240k,OlaldeScience2019,Spain,4000-6000 BP,7.61330467,806.201965,3615.541205,2076.904379,4429.972062,2994.940790,4218.146866,3477.110101,4669.825623,2448.971613
I10342.AG,44.47600000,6.36900000,46.95696490,11.93045163,3728.000000,513.298524,1164.659546,0.63838840,France,1240k,"Villard (Provence-Alpes-Côte d'Azur Region, Alpes-de-Haute-Provence Department, Barcelonnette arrondissement, Lauzet-Ubaye)",,,1457.660889,,,1936.768921,,,,,false,France,France_EBA.AG,France,1240k,PattersonNature2021,France,2500-4000 BP,7.15730484,253.268539,4031.656742,2380.934073,4468.049591,2651.187021,4396.585724,2775.212068,4594.211769,2432.233484
I10343.AG,44.47600000,6.36900000,47.01345553,11.84821034,3732.000000,511.136054,1136.258179,0.65481693,France,1240k,"Villard (Provence-Alpes-Côte d'Azur Region, Alpes-de-Haute-Provence Department, Barcelonnette arrondissement, Lauzet-Ubaye)",,,1404.161621,,,1933.981323,,,,,false,France,France_EBA.AG,France,1240k,PattersonNature2021,France,2500-4000 BP,7.13667452,236.908875,4031.656742,2380.934073,4461.635361,2657.300592,4392.001465,2775.591944,4593.731827,2432.900293
I10344.AG,44.47600000,6.36900000,46.40672746,14.02978615,3314.000000,636.982726,1404.002075,0.51535112,France,1240k,"Villard (Provence-Alpes-Côte d'Azur Region, Alpes-de-Haute-Provence Department, Barcelonnette arrondissement, Lauzet-Ubaye)",,,1955.762695,,,2016.759521,,,,,false,France,France_MBA.AG,France,1240k,PattersonNature2021,France,2500-4000 BP,7.34999970,1240.887085,4031.656742,2380.934073,4631.028162,2596.574732,4672.077790,2757.950685,4587.378071,2424.975733
I10345.AG,44.47600000,6.36900000,48.27733967,17.61775728,4299.000000,962.509650,1006.118469,0.51380038,France,1240k,"Villard (Provence-Alpes-Côte d'Azur Region, Alpes-de-Haute-Provence Department, Barcelonnette arrondissement, Lauzet-Ubaye)",,,1403.627563,,,1442.918579,,,,,false,France,France_EBA_BellBeaker_oEEF.AG,France,1240k,PattersonNature2021,France,4000-6000 BP,7.37145082,236.806839,4031.656742,2380.934073,4885.531449,2825.144396,5229.545487,3086.535440,4521.988289,2548.914575
I10347.AG,44.47600000,6.36900000,43.28194621,15.23864989,3527.000000,726.077190,1451.375488,0.48850349,France,1240k,"Villard (Provence-Alpes-Côte d'Azur Region, Alpes-de-Haute-Provence Department, Barcelonnette arrondissement, Lauzet-Ubaye)",,,2076.567139,,,2029.357056,,,,,false,France,France_EBA.AG,France,1240k,PattersonNature2021,France,2500-4000 BP,7.40540120,1398.006592,4031.656742,2380.934073,4746.976517,2256.412164,4892.340439,2093.779047,4608.147053,2411.734522
I10348.AG,44.47600000,6.36900000,41.54196831,3.83001764,3642.000000,384.915848,1127.177979,0.67859411,France,1240k,"Villard (Provence-Alpes-Côte d'Azur Region, Alpes-de-Haute-Provence Department, Barcelonnette arrondissement, Lauzet-Ubaye)",,,1368.319336,,,1988.225220,,,,,false,France,France_EBA.AG,France,1240k,PattersonNature2021,France,2500-4000 BP,7.08577887,225.848938,4031.656742,2380.934073,3804.764237,2069.999994,3426.698929,1904.174494,4602.985218,2420.112451
I10366.AG,39.81000000,8.84000000,47.24368131,11.64710337,2244.000000,854.329643,1196.439087,0.33863458,Italy,1240k,"Usellus (Sardinia, Oristano)",,,2056.008789,,,1471.193726,,,,,false,Italy,Italy_Sardinia_IA_1.AG,Italy,1240k,FernandesNatureEcologyEvolution2020,Italy,1000-2500 BP,7.34204605,1438.007690,4221.132235,1858.245936,4445.785843,2682.509180,4857.954026,2686.212900,4234.746079,2680.612787
I11158.AG,50.05438500,14.36338700,47.79131742,12.65669646,4025.000000,281.096213,1204.273560,0.47369406,Czechia,1240k,"Praha-Jinonice (Prague Region, Prague District, Prague-5)",,,1749.750732,,,1659.992065,,,,,false,Czechia,Czechia_EBA_son.I14193_son.I7198.AG,Czechia,1240k,PattersonNature2021,Czechia,4000-6000 BP,7.12087323,914.544067,4633.304771,3002.848283,4520.124459,2745.544382,4487.813347,3019.589731,4549.205613,2498.893854
I11159.AG,50.05438500,14.36338700,42.73263424,22.20383119,3850.000000,1009.262010,1330.868286,0.47561318,Czechia,1240k,"Praha-Jinonice (Prague Region, Prague District, Prague-5)",,,1929.781494,,,1837.846436,,,,,false,Czechia,Czechia_EBA_Unetice.AG,Czechia,1240k,PattersonNature2021,Czechia,2500-4000 BP,7.48113310,1145.039429,4633.304771,3002.848283,5318.533463,2261.854730,6135.474198,2047.789301,4577.576912,2456.009760
I11160.AG,50.05438500,14.36338700,42.71645460,22.25317478,3850.000000,1012.980938,1327.389893,0.47835082,Czechia,1240k,"Praha-Jinonice (Prague Region, Prague District, Prague-5)",,,1919.222046,,,1837.846436,,,,,false,Czechia,Czechia_EBA_Unetice_brother.I14185.AG,Czechia,1240k,PattersonNature2021,Czechia,2500-4000 BP,7.48215919,1145.039429,4633.304771,3002.848283,5322.798417,2260.737177,6135.474198,2047.789301,4577.576912,2456.009760
I11446.AG,44.84220400,20.68696600,46.90609735,9.78658641,4942.000000,875.856330,954.844177,0.70792645,Serbia,1240k,"Vojlovica-Humka (South Banat District, Pančevo Municipality, Vojlovica)",,,1134.849854,,,1766.796021,,,,,false,Serbia,Serbia_EBA_Yamnaya.AG,Serbia,1240k,LazaridisAlpaslanRoodenbergScience2022,Serbia,4000-6000 BP,7.28224645,157.502167,5164.190840,2474.993297,4304.725724,2643.646860,4149.294480,2727.038843,4681.459298,2441.521692
I1311.AG,41.53730000,2.13290000,42.43947016,12.46947692,3650.000000,864.329621,1346.312256,0.53959221,Spain,1240k,"Can Roquetes (Catalonia, Barcelona, Sabadell)",,,1832.791138,,,1984.149658,,,,,false,Spain,Spain_EBA_lc.AG,Spain,1240k,OlaldeScience2019,Spain,2500-4000 BP,7.41120511,1279.156006,3663.236648,2082.672314,4524.814804,2151.583673,4458.689377,1921.662531,4602.312965,2421.048456
I1312_d.AG,41.53730000,2.13290000,42.47420428,12.48445387,3650.000000,865.761305,1357.638184,0.53181314,Spain,1240k,"Can Roquetes (Catalonia, Barcelona, Sabadell)",,,1861.677734,,,1984.149658,,,,,false,Spain,Spain_EBA.AG,Spain,1240k,OlaldeScience2019,Spain,2500-4000 BP,7.41683034,1279.156006,3663.236648,2082.672314,4525.932053,2155.468439,4458.689377,1921.662531,4602.312965,2421.048456
I1313_d.AG,41.53730000,2.13290000,42.51013487,12.49996716,3650.000000,867.259797,1369.256836,0.52376533,Spain,1240k,"Can Roquetes (Catalonia, Barcelona, Sabadell)",,,1891.979980,,,1984.149658,,,,,false,Spain,Spain_EBA.AG,Spain,1240k,OlaldeScience2019,Spain,2500-4000 BP,7.42260848,1279.156006,3663.236648,2082.672314,4527.087906,2159.487421,4458.689377,1921.662531,4602.312965,2421.048456
I1391_enhanced.AG,47.57000000,7.18000000,49.60021306,11.58956255,4179.000000,395.881789,909.682007,0.63757461,France,1240k,"Rouffach (Grand Est Region, Haut-Rhin Department, Altkirch arrondissement)",,,1139.263306,,,1511.055054,,,,,false,France,France_BellBeaker.AG,France,1240k,PattersonNature2021 (higher coverage of previously published individual in OlaldeNature2018),France,4000-6000 BP,6.90778896,157.665054,4108.731766,2721.420319,4435.916794,2944.293260,4384.059159,3177.280145,4527.144120,2534.425409
I1917.AG,47.64197300,34.16402200,50.69027920,12.98682407,4955.000000,1569.567178,1204.262085,0.53910625,Ukraine,1240k,"Ozera (Dnipropetrovsk Oblast, Nikopol District, Pokrov municipality)",,,1640.151001,,,1773.865112,,,,,false,Ukraine,Ukraine_Ozera_EBA_Yamnaya.AG,Ukraine,1240k,MathiesonNature2018,Ukraine,4000-6000 BP,7.94297444,733.403381,6100.826862,3020.326957,4532.001976,3068.592935,4401.224747,3606.584406,4684.971779,2439.305689
I2413.AG,55.94733900,-2.47072000,50.10609831,9.60795250,3936.000000,1035.696442,1096.859985,0.60882229,UnitedKingdom,1240k,"Thurston Mains (Scotland, East Lothian, Innerwick)",,,1405.742920,,,1753.735718,,,,,false,UnitedKingdom,Scotland_C_EBA_highEEF.AG,United Kingdom,1240k,PattersonNature2021,UnitedKingdom,2500-4000 BP,7.44599914,609.378906,3545.891047,3716.719796,4292.951096,2999.385561,4118.787796,3335.497370,4564.015900,2476.266809
I2425.AG,43.05888890,26.76722220,47.94066373,27.54021509,6475.000000,547.743314,765.158203,0.60545319,Bulgaria,1240k,"Sushina (province Shumen, municipality Varbitsa)",,,983.356384,,,1218.153320,,,,,false,Bulgaria,Bulgaria_Chalcolithic.AG,Bulgaria,1240k,MathiesonNature2018,Bulgaria,>6000 BP,6.89630773,98.766304,5677.950020,2369.191013,5618.055985,2913.649866,6140.291581,3110.987451,4816.657669,2610.824793
I2426.AG,43.05888890,26.76722220,48.07149064,16.95941561,6302.000000,941.955413,1007.716980,0.41368023,Bulgaria,1240k,"Sushina (province Shumen, municipality Varbitsa)",,,1566.773438,,,1316.046753,,,,,false,Bulgaria,Bulgaria_Chalcolithic.AG,Bulgaria,1240k,MathiesonNature2018,Bulgaria,>6000 BP,7.35231396,1103.329712,5677.950020,2369.191013,4839.017334,2797.527269,4867.823075,3110.271219,4818.693375,2576.869531
I2426_enhanced.AG,43.05888890,26.76722220,48.06866606,16.95863295,6302.000000,941.836805,1008.229675,0.41308355,Bulgaria,1240k,"Sushina (province Shumen, municipality Varbitsa)",,,1568.702271,,,1316.046753,,,,,false,Bulgaria,Bulgaria_Chalcolithic_o.AG,Bulgaria,1240k,LazaridisAlpaslanRoodenbergScience2022 (higher coverage of previously reported individual from MathiesonNature2018),Bulgaria,>6000 BP,7.35226851,1103.329712,5677.950020,2369.191013,4838.988053,2797.208986,4867.823075,3110.271219,4818.693375,2576.869531
I2427.AG,43.05888890,26.76722220,45.96837422,19.35179360,6326.000000,669.148987,965.157227,0.44965971,Bulgaria,1240k,"Sushina (province Shumen, municipality Varbitsa)",,,1439.315674,,,1301.015259,,,,,false,Bulgaria,Bulgaria_Chalcolithic.AG,Bulgaria,1240k,MathiesonNature2018,Bulgaria,>6000 BP,7.11262740,783.225281,5677.950020,2369.191013,5044.574875,2585.052759,5321.466080,2588.744989,4818.338852,2582.035974
I2699.AG,57.40000000,-7.39900000,48.29277864,3.78060612,2000.000000,1259.071496,837.099915,0.66291064,UnitedKingdom,1240k,"Hornish Point (Scotland, South Uist)",,,1028.134155,,,1441.799194,,,,,false,UnitedKingdom,Scotland_LIA.AG,United Kingdom,1240k,PattersonNature2021,UnitedKingdom,1000-2500 BP,7.86108300,615.130127,3285.779139,3937.678276,3859.925003,2817.134855,3682.438065,2878.472911,4208.966019,2696.509134
I3593.AG,48.88330000,12.53320000,47.23922842,11.35866875,4207.000000,202.674241,1035.321167,0.51722151,Germany,1240k,"Stkr.-Straubing (Bayern, Niederbayern, Straubing-Kreisfreie Stadt)",,,1439.583252,,,1490.050903,,,,,false,Germany,Germany_BellBeaker_1d.rel.I3590.AG,Germany,1240k,SjogrenPLoSOne2020 (higher coverage of data published in OlaldeNature2018),Germany,4000-6000 BP,6.96162791,637.519043,4506.807145,2866.533067,4423.945694,2681.571375,4329.968430,2814.443804,4524.627602,2539.219385
I3596.AG,48.88330000,12.53320000,45.26212528,9.52674444,4175.000000,462.602867,928.290527,0.62419575,Germany,1240k,"Stkr.-Straubing (Bayern, Niederbayern, Straubing-Kreisfreie Stadt)",,,1174.961182,,,1514.269165,,,,,false,Germany,Germany_BellBeaker.AG,Germany,1240k,SjogrenPLoSOne2020 (higher coverage of data published in OlaldeNature2018),Germany,4000-6000 BP,6.95751536,277.286743,4506.807145,2866.533067,4283.796585,2461.233545,4137.037613,2417.615320,4527.557320,2533.681665
I3599.AG,48.88330000,12.53320000,45.26925260,9.55985509,4175.000000,460.670995,936.500305,0.61751920,Germany,1240k,"Stkr.-Straubing (Bayern, Niederbayern, Straubing-Kreisfreie Stadt)",,,1191.743164,,,1514.269165,,,,,false,Germany,Germany_BellBeaker_brother.I3588.AG,Germany,1240k,SjogrenPLoSOne2020 (higher coverage of data published in OlaldeNature2018),Germany,4000-6000 BP,6.96313606,277.286743,4506.807145,2866.533067,4286.403885,2462.008447,4137.037613,2417.615320,4527.557320,2533.681665
I3602.AG,48.88330000,12.53320000,45.28164099,9.61754036,4175.000000,457.325570,950.628845,0.60589153,Germany,1240k,"Stkr.-Straubing (Bayern, Niederbayern, Straubing-Kreisfreie Stadt)",,,1221.275146,,,1514.269165,,,,,false,Germany,Germany_BellBeaker.AG,Germany,1240k,SjogrenPLoSOne2020 (higher coverage of data published in OlaldeNature2018),Germany,4000-6000 BP,6.97284120,277.286743,4506.807145,2866.533067,4290.944718,2463.358057,4137.037613,2417.615320,4527.557320,2533.681665
I3718.AG,48.91422000,33.76493000,42.12209015,14.29334874,7217.000000,1695.102828,776.500854,0.54206747,Ukraine,1240k,"Deriivka-1 (Kirovohrad Oblast, Oleksandriia District, Onufriivka municipality)",,,1054.666748,,,1147.469604,,,,,false,Ukraine,Ukraine_N.AG,Ukraine,1240k,MathiesonNature2018,Ukraine,>6000 BP,9.03754635,98.742897,6028.703065,3146.204501,4677.064362,2123.244867,4565.763043,1679.244928,4808.814835,2648.819956
I3757.AG,42.56500000,-2.58635000,47.93782965,18.57732914,2300.000000,1758.112237,1054.852295,0.49809638,Spain,1240k,"La Hoya (Basque Country, Álava, Laguardia)",,,1494.634399,,,1488.954712,,,,,false,Spain,Spain_IA_Celt_o.AG,Spain,1240k,OlaldeScience2019,Spain,1000-2500 BP,8.35008455,956.471680,3289.633268,2248.642678,4960.558792,2795.420999,5677.666947,2920.648256,4248.890335,2671.143656
I3758.AG,42.56500000,-2.58635000,48.08442929,5.10024418,2226.000000,856.498602,1051.778809,0.48548892,Spain,1240k,"La Hoya (Basque Country, Álava, Laguardia)",,,1509.505615,,,1466.314209,,,,,false,Spain,Spain_IA_Celt.AG,Spain,1240k,OlaldeScience2019,Spain,1000-2500 BP,7.28980755,659.548889,3289.633268,2248.642678,3956.071915,2786.647684,3664.974259,2896.197332,4230.749497,2683.277429
I4067_enhanced.AG,52.73356300,5.09618300,45.85523858,5.23075086,3770.000000,765.005724,1234.261230,0.58060324,Netherlands,1240k,"De-Tuithoorn (Noord-Holland, Medemblik)",,,1619.822266,,,1905.875732,,,,,false,Netherlands,Netherlands_BellBeaker.AG,Netherlands,1240k,PattersonNature2021 (higher coverage of previously published individual in OlaldeNature2018),Netherlands,2500-4000 BP,7.31030923,907.632751,3990.027517,3302.793020,3950.395646,2538.814569,3489.158524,2610.450678,4588.921742,2439.643152
I4132.AG,48.32852000,10.89819000,46.52945270,9.93358370,4200.000000,212.735639,1094.031738,0.46451074,Germany,1240k,"Augsburg-Hugo-Eckener-Straße (Bayern, Schwaben, Augsburg-Kreisfreie Stadt)",,,1605.210693,,,1495.046021,,,,,false,Germany,Germany_Lech_BellBeaker_father.or.son.I4132.AG,Germany,1240k,OlaldeNature2018,Germany,4000-6000 BP,7.01653060,797.546448,4387.628759,2802.074305,4315.899186,2601.796198,4074.625931,2675.235071,4525.191986,2538.091547
I4478.AG,37.54320000,41.86620000,50.58879079,17.73711297,4700.000000,2372.119291,1157.164917,0.48189881,Turkey,1240k,"Tatika (Southeast, Şırnak, Güçlükonak, Koçtepe köyü)",,,1666.929932,,,1607.636963,,,,,false,Turkey,Turkey_Southeast_Sirnak_BA_sibling.I4481.AG,Turkey,1240k,LazaridisAlpaslanRoodenbergScience2022,Turkey,4000-6000 BP,9.15485639,782.456970,7066.904123,2192.682234,4867.766465,3081.919824,5145.978287,3718.504694,4608.994763,2489.816431
I4480.AG,37.54320000,41.86620000,48.31496406,13.59784276,5193.000000,2553.954926,1382.567017,0.45189571,Turkey,1240k,"Tatika (Southeast, Şırnak, Güçlükonak, Koçtepe köyü)",,,2056.681641,,,1867.474121,,,,,false,Turkey,Turkey_Southeast_Sirnak_Chalcolithic_C.AG,Turkey,1240k,LazaridisAlpaslanRoodenbergScience2022,Turkey,4000-6000 BP,8.93787418,1458.392700,7066.904123,2192.682234,4587.850072,2806.666582,4401.094666,3289.900842,4741.824356,2408.254267
I4481.AG,37.54320000,41.86620000,50.85194542,2.40137030,4711.000000,3405.783824,1056.473267,0.57246232,Turkey,1240k,"Tatika (Southeast, Şırnak, Güçlükonak, Koçtepe köyü)",,,1396.320312,,,1615.739380,,,,,false,Turkey,Turkey_Southeast_Sirnak_BA.AG,Turkey,1240k,LazaridisAlpaslanRoodenbergScience2022,Turkey,4000-6000 BP,12.15890683,338.028015,7066.904123,2192.682234,3786.991715,3110.036066,3170.487626,3575.081293,4612.475346,2487.352014
I4483.AG,37.54320000,41.86620000,47.85105075,16.07223950,5176.000000,2362.712986,1405.823608,0.43083861,Turkey,1240k,"Tatika (Southeast, Şırnak, Güçlükonak, Koçtepe köyü)",,,2141.773438,,,1863.430298,,,,,false,Turkey,Turkey_Southeast_Sirnak_Chalcolithic_A.AG,Turkey,1240k,LazaridisAlpaslanRoodenbergScience2022,Turkey,4000-6000 BP,8.66068940,1469.219604,7066.904123,2192.682234,4775.122300,2767.267938,4823.821991,3239.576563,4738.258057,2409.744013
I4614.AG,37.54320000,41.86620000,50.94072791,12.90731157,4955.000000,2697.437199,1172.946655,0.56276447,Turkey,1240k,"Tatika (Southeast, Şırnak, Güçlükonak, Koçtepe köyü)",,,1563.561401,,,1773.865112,,,,,false,Turkey,Turkey_Southeast_Sirnak_BA.AG,Turkey,1240k,LazaridisAlpaslanRoodenbergScience2022,Turkey,4000-6000 BP,9.71160750,733.403381,7066.904123,2192.682234,4525.289025,3096.208734,4401.224747,3606.584406,4684.971779,2439.305689
I4615.AG,37.54320000,41.86620000,54.07400609,13.90419067,4991.000000,2788.776612,994.966614,0.69190109,Turkey,1240k,"Tatika (Southeast, Şırnak, Güçlükonak, Koçtepe köyü)",,,1196.152344,,,1792.517334,,,,,false,Turkey,Turkey_Southeast_Sirnak_BA.AG,Turkey,1240k,LazaridisAlpaslanRoodenbergScience2022,Turkey,4000-6000 BP,10.83079026,46.376408,7066.904123,2192.682234,4576.474039,3447.685419,4523.925026,3899.337824,4694.483910,2433.404901
I4616.AG,37.54320000,41.86620000,48.04720909,14.90591097,4678.000000,2452.251471,1080.641968,0.53885943,Turkey,1240k,"Tatika (Southeast, Şırnak, Güçlükonak, Koçtepe köyü)",,,1472.122925,,,1591.348022,,,,,false,Turkey,Turkey_Southeast_Sirnak_BA.AG,Turkey,1240k,LazaridisAlpaslanRoodenbergScience2022,Turkey,4000-6000 BP,9.56006818,859.394653,7066.904123,2192.682234,4686.653191,2782.548982,4759.048035,3028.788004,4602.057201,2494.809778
I4617.AG,37.54320000,41.86620000,55.20842959,13.79388503,5000.000000,2859.783479,847.986694,0.77730989,Turkey,1240k,"Tatika (Southeast, Şırnak, Güçlükonak, Koçtepe köyü)",,,961.815857,,,1796.960815,,,,,false,Turkey,Turkey_Southeast_Sirnak_BA_lc.AG,Turkey,1240k,LazaridisAlpaslanRoodenbergScience2022,Turkey,4000-6000 BP,12.42953766,33.858372,7066.904123,2192.682234,4562.505867,3573.388910,4524.028618,3900.387140,4696.812455,2431.986475
