sample_id,true_lat,true_lon,pred_lat,pred_lon,age_bp,error_km,sigma_final,alpha_precision,group,sequencing_type,locality_id,age_bin,split,nll,sigma_knn_corrected,raw_sigma_knn,sigma_mlp,political_entity,pulldown_strategy,data_type,publication
I10099.AG,32.58472000,35.01694000,57.54452919,1.26410161,3500.000000,3742.844467,853.271790,0.82448840,Israel_MLBA.AG,1240k,Megiddo (Jezreel Valley),2500-4000 BP,test,16.36960352,939.712708,218.385788,2036.734863,Israel,Native Pulldown on 3.2M snpset,1240k,AgranatTamirWaldmanCell2020
I10101.AG,32.58472000,35.01694000,57.36534101,1.65417271,3500.000000,3712.388268,895.439331,0.80671269,Israel_MLBA.AG,1240k,Megiddo (Jezreel Valley),2500-4000 BP,test,15.39149465,996.957703,218.385788,2036.734863,Israel,Native Pulldown on 3.2M snpset,1240k,AgranatTamirWaldmanCell2020
I10104.AG,32.58472000,35.01694000,40.54781222,1.95370926,3825.000000,3066.532211,948.396179,0.77234477,Israel_MLBA.AG,1240k,Megiddo (Jezreel Valley),2500-4000 BP,test,12.08216921,1079.155884,0.001000,1987.700806,Israel,Native Pulldown on 3.2M snpset,1240k,AgranatTamirWaldmanCell2020
I10106.AG,32.58472000,35.01694000,44.71935656,18.91699555,3550.000000,1912.846961,1398.494751,0.52508479,Israel_MLBA.AG,1240k,Megiddo (Jezreel Valley),2500-4000 BP,test,8.17857633,1929.950317,1325.304077,2029.330566,Israel,Native Pulldown on 3.2M snpset,1240k,AgranatTamirWaldmanCell2020
I10167.AG,41.28000000,22.49000000,44.15170918,26.69104890,2071.000000,472.289196,716.601562,0.60756975,NorthMacedonia_Classical_Hellenistic.AG,1240k,"Isar Marvinci (V. Marvinci-Valandovo, Southwest Necropolis)",1000-2500 BP,test,6.79170533,919.347473,199.361465,1143.922241,North Macedonia,Native Pulldown on 3.2M snpset,1240k,LazaridisAlpaslanRoodenbergScience2022
I10263.AG,32.58472000,35.01694000,57.38188180,1.61843348,3500.000000,3715.191162,891.641785,0.80834866,Israel_MLBA.AG,1240k,Megiddo (Jezreel Valley),2500-4000 BP,test,15.47369974,991.724548,218.385788,2036.734863,Israel,Native Pulldown on 3.2M snpset,1240k,AgranatTamirWaldmanCell2020
I10264.AG,32.58472000,35.01694000,45.62892336,22.06452221,3750.000000,1801.525990,1504.227783,0.43387347,Israel_MLBA.AG,1240k,Megiddo (Jezreel Valley),2500-4000 BP,test,8.03320782,2283.663086,1644.084717,1999.202759,Israel,Native Pulldown on 3.2M snpset,1240k,AgranatTamirWaldmanCell2020
I10265.AG,32.58472000,35.01694000,40.60568432,2.03597440,3825.000000,3060.057670,959.183716,0.76713645,Israel_MLBA.AG,1240k,Megiddo (Jezreel Valley),2500-4000 BP,test,11.95500273,1095.129517,0.001000,1987.700806,Israel,Native Pulldown on 3.2M snpset,1240k,AgranatTamirWaldmanCell2020
I10266.AG,32.58472000,35.01694000,46.66317127,14.39323887,3462.000000,2324.137552,1451.100464,0.49516413,Israel_MLBA.AG,1240k,Megiddo (Jezreel Valley),2500-4000 BP,test,8.56269953,2062.162598,1553.408081,2042.313477,Israel,Native Pulldown on 3.2M snpset,1240k,AgranatTamirWaldmanCell2020
I10268.AG,32.58472000,35.01694000,47.35452590,18.32484768,3853.000000,2138.338257,1316.154419,0.55964708,Israel_MLBA.AG,1240k,Megiddo (Jezreel Valley),2500-4000 BP,test,8.50227248,1759.339844,1127.189209,1983.382080,Israel,Native Pulldown on 3.2M snpset,1240k,AgranatTamirWaldmanCell2020
I10271.AG,45.44820000,17.63880000,46.87753355,14.36505755,6050.000000,298.231497,921.122986,0.48391894,Croatia_C_Lasinja.AG,1240k,"Potočani (Požega-Slavonia County, Općina Velika)",>6000 BP,test,6.87800690,1324.132080,608.557434,1282.208496,Croatia,Native Pulldown on 3.2M snpset,1240k,NovakPLoSOne2021
I10272.AG,45.44820000,17.63880000,50.03541656,19.74553465,6023.000000,534.542900,1046.432129,0.35140416,Croatia_C_Lasinja.AG,1240k,"Potočani (Požega-Slavonia County, Općina Velika)",>6000 BP,test,7.08361239,1765.255737,1212.597168,1299.343506,Croatia,Native Pulldown on 3.2M snpset,1240k,NovakPLoSOne2021
I10273.AG,45.44820000,17.63880000,46.87752644,14.36504619,6050.000000,298.231837,921.120056,0.48392218,Croatia_C_Lasinja.AG,1240k,"Potočani (Požega-Slavonia County, Općina Velika)",>6000 BP,test,6.87800417,1324.123413,608.557434,1282.208496,Croatia,Native Pulldown on 3.2M snpset,1240k,NovakPLoSOne2021
I10274.AG,45.44820000,17.63880000,46.85579030,14.33074631,6050.000000,299.261678,912.355591,0.49369642,Croatia_C_Lasinja.AG,1240k,"Potočani (Požega-Slavonia County, Općina Velika)",>6000 BP,test,6.86982507,1298.476685,608.557434,1282.208496,Croatia,Native Pulldown on 3.2M snpset,1240k,NovakPLoSOne2021
I10275.AG,45.44820000,17.63880000,46.85369576,14.32744342,6050.000000,299.362951,911.506775,0.49463806,Croatia_C_Lasinja.AG,1240k,"Potočani (Požega-Slavonia County, Općina Velika)",>6000 BP,test,6.86903100,1296.033203,608.557434,1282.208496,Croatia,Native Pulldown on 3.2M snpset,1240k,NovakPLoSOne2021
I10277.AG,41.43910000,1.57330000,52.41257642,11.50954380,4900.000000,1430.278779,1164.123047,0.57846123,Spain_MLN.AG,1240k,"Cova de la Guineu (Catalonia, Barcelona, Font-rubí)",4000-6000 BP,test,7.81449158,1530.600220,780.455505,1792.999512,Spain,Native Pulldown on 3.2M snpset,1240k,OlaldeScience2019
I10278.AG,41.43910000,1.57330000,52.41568411,11.50592249,4900.000000,1430.416621,1163.522339,0.57889622,Spain_MLN.AG,1240k,"Cova de la Guineu (Catalonia, Barcelona, Font-rubí)",4000-6000 BP,test,7.81490062,1529.235474,780.455505,1792.999512,Spain,Native Pulldown on 3.2M snpset,1240k,OlaldeScience2019
I10280.AG,41.43910000,1.57330000,52.42789162,11.49169263,4900.000000,1430.959279,1161.159302,0.58060503,Spain_MLN.AG,1240k,"Cova de la Guineu (Catalonia, Barcelona, Font-rubí)",4000-6000 BP,test,7.81652234,1523.882202,780.455505,1792.999512,Spain,Native Pulldown on 3.2M snpset,1240k,OlaldeScience2019
I10283.AG,41.43910000,1.57330000,52.45605007,11.45883109,4900.000000,1432.217883,1155.688721,0.58454746,Spain_MLN.AG,1240k,"Cova de la Guineu (Catalonia, Barcelona, Font-rubí)",4000-6000 BP,test,7.82035487,1511.579468,780.455505,1792.999512,Spain,Native Pulldown on 3.2M snpset,1240k,OlaldeScience2019
I10284.AG,41.43910000,1.57330000,52.45889546,11.45550758,4900.000000,1432.345602,1155.134521,0.58494592,Spain_MLN.AG,1240k,"Cova de la Guineu (Catalonia, Barcelona, Font-rubí)",4000-6000 BP,test,7.82074932,1510.339966,780.455505,1792.999512,Spain,Native Pulldown on 3.2M snpset,1240k,OlaldeScience2019
I10285.AG,41.43910000,1.57330000,52.42972969,11.48954931,4900.000000,1431.041148,1160.802979,0.58086234,Spain_MLN.AG,1240k,"Cova de la Guineu (Catalonia, Barcelona, Font-rubí)",4000-6000 BP,test,7.81676862,1523.077271,780.455505,1792.999512,Spain,Native Pulldown on 3.2M snpset,1240k,OlaldeScience2019
I10286.AG,41.43910000,1.57330000,52.47140382,11.44089135,4900.000000,1432.908230,1152.694214,0.58669764,Spain_MLN.AG,1240k,"Cova de la Guineu (Catalonia, Barcelona, Font-rubí)",4000-6000 BP,test,7.82249967,1504.897583,780.455505,1792.999512,Spain,Native Pulldown on 3.2M snpset,1240k,OlaldeScience2019
I10287.AG,41.43910000,1.57330000,52.39389847,11.53129369,4900.000000,1429.452726,1167.726929,0.57584733,Spain_MLN.AG,1240k,"Cova de la Guineu (Catalonia, Barcelona, Font-rubí)",4000-6000 BP,test,7.81206478,1538.819214,780.455505,1792.999512,Spain,Native Pulldown on 3.2M snpset,1240k,OlaldeScience2019
I10291.AG,45.44820000,17.63880000,46.86042795,14.33806053,6050.000000,299.038736,914.232178,0.49161142,Croatia_C_Lasinja.AG,1240k,"Potočani (Požega-Slavonia County, Općina Velika)",>6000 BP,test,6.87157940,1303.903687,608.557434,1282.208496,Croatia,Native Pulldown on 3.2M snpset,1240k,NovakPLoSOne2021
I10293.AG,45.44820000,17.63880000,48.90369654,17.72620591,6093.000000,384.221097,1059.163696,0.28706411,Croatia_C_Lasinja.AG,1240k,"Potočani (Požega-Slavonia County, Općina Velika)",>6000 BP,test,7.03103193,1976.849487,1254.899292,1254.405151,Croatia,Native Pulldown on 3.2M snpset,1240k,NovakPLoSOne2021
I10294.AG,45.44820000,17.63880000,46.88405837,14.37536293,6050.000000,297.929887,923.738525,0.48098388,Croatia_C_Lasinja.AG,1240k,"Potočani (Požega-Slavonia County, Općina Velika)",>6000 BP,test,6.88044063,1331.937378,608.557434,1282.208496,Croatia,Native Pulldown on 3.2M snpset,1240k,NovakPLoSOne2021
I10295.AG,45.44820000,17.63880000,46.85057128,14.32251758,6050.000000,299.514658,910.239258,0.49604249,Croatia_C_Lasinja.AG,1240k,"Potočani (Požega-Slavonia County, Općina Velika)",>6000 BP,test,6.86784459,1292.397583,608.557434,1282.208496,Croatia,Native Pulldown on 3.2M snpset,1240k,NovakPLoSOne2021
I10297.AG,45.44820000,17.63880000,46.88491710,14.37671952,6050.000000,297.890452,924.082214,0.48059756,Croatia_C_Lasinja.AG,1240k,"Potočani (Požega-Slavonia County, Općina Velika)",>6000 BP,test,6.88076018,1332.968384,608.557434,1282.208496,Croatia,Native Pulldown on 3.2M snpset,1240k,NovakPLoSOne2021
I10299.AG,45.44820000,17.63880000,46.87538734,14.36166872,6050.000000,298.331469,920.261047,0.48488426,Croatia_C_Lasinja.AG,1240k,"Potočani (Požega-Slavonia County, Općina Velika)",>6000 BP,test,6.87720415,1321.575562,608.557434,1282.208496,Croatia,Native Pulldown on 3.2M snpset,1240k,NovakPLoSOne2021
I10303.AG,45.44820000,17.63880000,46.87941302,14.36802553,6050.000000,298.144264,921.877075,0.48307356,Croatia_C_Lasinja.AG,1240k,"Potočani (Požega-Slavonia County, Općina Velika)",>6000 BP,test,6.87870890,1326.375122,608.557434,1282.208496,Croatia,Native Pulldown on 3.2M snpset,1240k,NovakPLoSOne2021
I10359.AG,32.58472000,35.01694000,43.93952465,20.15797055,3512.000000,1781.869010,1391.768799,0.53224242,Israel_MLBA.AG,1240k,Megiddo (Jezreel Valley),2500-4000 BP,test,8.05790320,1907.709961,1418.069214,2034.963867,Israel,Native Pulldown on 3.2M snpset,1240k,AgranatTamirWaldmanCell2020
I1893.AG,46.20452300,18.72991600,47.37271597,16.19862103,6895.000000,232.456425,614.566895,0.10829770,Hungary_LN_Sopot.AG,1240k,"Alsónyék-Elkerülő-2 (Tolna County, Szekszárd)",>6000 BP,test,6.49245216,1867.495605,1140.397583,650.817505,Hungary,Native Pulldown on 3.2M snpset,1240k,LipsonNature2017
I1976.AG,42.57315380,-2.62193800,49.66267101,14.70865762,4427.000000,1546.860085,895.509033,0.77624059,Spain_C.AG,1240k,"El Sotillo (Basque Country, Álava, Laguardia)",4000-6000 BP,test,8.28926625,1016.416748,111.099525,1893.125000,Spain,Native Pulldown on 3.2M snpset,1240k,OlaldeScience2019 (supplement of LipsonNature2017)
I1977.AG,42.57315380,-2.62193800,45.86205347,18.66566669,3475.000000,1735.370775,1470.929443,0.48030528,Spain_EBA.AG,1240k,"El Sotillo (Basque Country, Álava, Laguardia)",2500-4000 BP,test,7.98958828,2122.428955,1618.202148,2040.411133,Spain,Native Pulldown on 3.2M snpset,1240k,OlaldeScience2019
I2190.AG,32.58472000,35.01694000,49.06768498,11.63542195,3351.000000,2644.771411,1357.043335,0.56523937,Israel_MLBA.AG,1240k,Megiddo (Jezreel Valley),2500-4000 BP,test,9.11221179,1805.001221,1365.494629,2058.110107,Israel,Native Pulldown on 3.2M snpset,1240k,AgranatTamirWaldmanCell2020
I2195.AG,32.58472000,35.01694000,47.80869581,17.15634195,3372.000000,2237.072634,1458.191284,0.49659607,Israel_MLBA.AG,1240k,Megiddo (Jezreel Valley),2500-4000 BP,test,8.46174809,2069.249512,1543.716431,2055.209961,Israel,Native Pulldown on 3.2M snpset,1240k,AgranatTamirWaldmanCell2020
I2377.AG,48.00363000,21.17651000,47.08224222,17.01774556,7001.000000,329.620732,545.112427,0.22943474,Hungary_MN_AVK_Tiszadob.AG,1240k,"Tiszadob-Г“-Kenéz (Szabolcs-Szatmár-Bereg County, Tiszavasvári)",>6000 BP,test,6.48381340,1138.037231,47.891914,620.985352,Hungary,Native Pulldown on 3.2M snpset,1240k,LipsonNature2017
I2378.AG,47.86071000,21.00058000,47.68067416,16.30118429,7050.000000,352.678345,578.113831,0.14462100,Hungary_MN_AVK_Tiszadob.AG,1240k,"Hejőkürt-Lidl-logisztikai-központ (Borsod-Abaúj-Zemplén County, Tiszaújváros)",>6000 BP,test,6.54585129,1520.189331,426.182678,625.077759,Hungary,Native Pulldown on 3.2M snpset,1240k,LipsonNature2017
I2379.AG,47.86071000,21.00058000,48.35862807,15.96030015,6984.000000,378.969022,565.244019,0.17506354,Hungary_MN_AVK_Tiszadob.AG,1240k,"Hejőkürt-Lidl-logisztikai-központ (Borsod-Abaúj-Zemplén County, Tiszaújváros)",>6000 BP,test,6.56201052,1350.946411,494.665405,622.337158,Hungary,Native Pulldown on 3.2M snpset,1240k,LipsonNature2017
I2416.AG,51.16802300,-1.77254020,45.01736421,5.46274188,4239.000000,870.994740,1155.575073,0.63906288,England_BellBeaker_highEEF.AG,1240k,"Amesbury Down (England, Wiltshire)",4000-6000 BP,test,7.33640990,1445.527588,768.728088,1923.456787,United Kingdom,Native Pulldown on 3.2M snpset,1240k,OlaldeNature2018
I2418.AG,51.16802300,-1.77254020,47.94685944,14.14015368,4237.000000,1202.712598,1369.825073,0.49298137,England_BellBeaker.AG,1240k,"Amesbury Down (England, Wiltshire)",4000-6000 BP,test,7.60788429,1950.966675,1309.698486,1923.770020,United Kingdom,Native Pulldown on 3.2M snpset,1240k,OlaldeNature2018
I2419.AG,51.16802300,-1.77254020,48.58879499,12.53607364,4199.000000,1065.501392,1124.614746,0.66035354,England_BellBeaker_mediumEEF.AG,1240k,"Amesbury Down (England, Wiltshire)",4000-6000 BP,test,7.47401405,1383.934448,624.195679,1929.701782,United Kingdom,Native Pulldown on 3.2M snpset,1240k,PattersonNature2021
I2457.AG,51.16802300,-1.77254020,44.97575824,16.49478167,4056.000000,1519.691909,1341.358154,0.52774853,England_C_EBA.AG,1240k,"Amesbury Down (England, Wiltshire)",4000-6000 BP,test,7.84322594,1846.423218,1201.359009,1951.902222,United Kingdom,Native Pulldown on 3.2M snpset,1240k,OlaldeNature2018
I2459.AG,51.16802300,-1.77254020,48.78246165,16.41916043,4231.000000,1327.471169,961.738892,0.75031960,England_BellBeaker_lowEEF.AG,1240k,"Amesbury Down (England, Wiltshire)",4000-6000 BP,test,7.82133260,1110.283813,260.919769,1924.708496,United Kingdom,Native Pulldown on 3.2M snpset,1240k,OlaldeNature2018
I2460.AG,51.16802300,-1.77254020,44.31672205,13.72800209,3875.000000,1385.830603,1078.717773,0.70317996,England_C_EBA.AG,1240k,"Amesbury Down (England, Wiltshire)",2500-4000 BP,test,7.80875765,1286.395752,652.174927,1979.982056,United Kingdom,Native Pulldown on 3.2M snpset,1240k,OlaldeNature2018
I2467.AG,42.57315380,-2.62193800,47.68122783,10.91598205,4327.000000,1202.904415,943.100037,0.75607258,Spain_C.AG,1240k,"El Sotillo (Basque Country, Álava, Laguardia)",4000-6000 BP,test,7.66259587,1084.616089,93.985146,1909.534302,Spain,Native Pulldown on 3.2M snpset,1240k,LipsonNature2017
I2471.AG,42.57315380,-2.62193800,57.43985646,1.49274200,3500.000000,1679.485081,878.183472,0.81409049,Spain_EBA.AG,1240k,"El Sotillo (Basque Country, Álava, Laguardia)",2500-4000 BP,test,8.60659479,973.304932,218.385788,2036.734863,Spain,Native Pulldown on 3.2M snpset,1240k,OlaldeScience2019
I2472.AG,42.57315380,-2.62193800,50.61552648,9.48457214,3428.000000,1282.584659,1314.618896,0.58765846,Spain_MBA.AG,1240k,"El Sotillo (Basque Country, Álava, Laguardia)",2500-4000 BP,test,7.65723128,1714.894409,1142.630371,2047.251953,Spain,Native Pulldown on 3.2M snpset,1240k,OlaldeScience2019
I2473.AG,42.57315380,-2.62193800,47.51112302,10.71768598,4811.000000,1181.856185,1245.956421,0.52915704,Spain_C.AG,1240k,"El Sotillo (Basque Country, Álava, Laguardia)",4000-6000 BP,test,7.57753549,1712.815552,1089.096924,1815.786621,Spain,Native Pulldown on 3.2M snpset,1240k,OlaldeScience2019 (supplement of LipsonNature2017)
I2597.AG,51.16802300,-1.77254020,48.35018093,12.21008198,4080.000000,1053.012574,1219.251831,0.60832202,England_C_EBA.AG,1240k,"Amesbury Down (England, Wiltshire)",4000-6000 BP,test,7.47894242,1563.243530,905.404907,1948.178833,United Kingdom,Native Pulldown on 3.2M snpset,1240k,OlaldeNature2018
I3214.AG,43.41022000,-5.98496000,49.88905121,16.42263957,5200.000000,1848.614228,1271.372314,0.44064093,Spain_MLN.AG,1240k,"Cueva de la Paloma (Asturias, Soto de las Regueras)",4000-6000 BP,test,8.20495463,1915.271484,1261.794556,1699.915771,Spain,Native Pulldown on 3.2M snpset,1240k,OlaldeScience2019
I3225.AG,37.04476800,27.43655100,46.65262102,9.49261433,2368.000000,1818.245483,868.519470,0.60499489,Turkey_Aegean_Bodrum_Halikarnassos_Ancient1.AG,1240k,"Halikarnassos (Muğla, Bodrum, Yokuşbaşı)",1000-2500 BP,test,8.95816106,1116.615601,584.393982,1381.905029,Turkey,Native Pulldown on 3.2M snpset,1240k,LazaridisAlpaslanRoodenbergScience2022
I3238.AG,43.41022000,-5.98496000,49.40450960,20.01318537,4300.000000,2092.476226,1085.839966,0.67810130,Spain_C_oSteppe.AG,1240k,"Cueva de la Paloma (Asturias, Soto de las Regueras)",4000-6000 BP,test,8.84688474,1318.616577,569.130676,1913.842529,Spain,Native Pulldown on 3.2M snpset,1240k,OlaldeScience2019
I3239.AG,43.41022000,-5.98496000,49.40548765,20.01695765,4300.000000,2092.762692,1084.813110,0.67870986,Spain_C_oSteppe.AG,1240k,"Cueva de la Paloma (Asturias, Soto de las Regueras)",4000-6000 BP,test,8.84996483,1316.778931,569.130676,1913.842529,Spain,Native Pulldown on 3.2M snpset,1240k,OlaldeScience2019
I3243.AG,43.41022000,-5.98496000,49.40543296,20.01674660,4300.000000,2092.746666,1084.870605,0.67867583,Spain_C_oSteppe.AG,1240k,"Cueva de la Paloma (Asturias, Soto de las Regueras)",4000-6000 BP,test,8.84979210,1316.881714,569.130676,1913.842529,Spain,Native Pulldown on 3.2M snpset,1240k,OlaldeScience2019
I3310.AG,37.04476800,27.43655100,43.35298847,24.98960009,2127.000000,725.489631,715.731628,0.61372364,Turkey_Aegean_Bodrum_Halikarnassos_Ancient1.AG,1240k,"Halikarnassos (Muğla, Bodrum, Yokuşbaşı)",1000-2500 BP,test,7.08703182,913.616150,196.004578,1151.598633,Turkey,Native Pulldown on 3.2M snpset,1240k,LazaridisAlpaslanRoodenbergScience2022
I3718.AG,48.91422000,33.76493000,45.18357311,15.66065996,7217.000000,1432.575401,626.883545,0.24286266,Ukraine_N.AG,1240k,"Deriivka-1 (Kirovohrad Oblast, Oleksandriia District, Onufriivka municipality)",>6000 BP,test,9.05190731,1272.056763,107.431175,720.442810,Ukraine,Native Pulldown on 3.2M snpset,1240k,MathiesonNature2018
I3981.AG,37.17750000,-3.60916670,46.02782864,11.59729386,1450.000000,1594.817417,1002.251892,0.37963691,Spain_Roman_oAfrica.AG,1240k,"Paseíllos universitarios-Fuentenueva (Andalusia, Granada, Granada)",1000-2500 BP,test,8.17601767,1626.644653,1214.559448,1272.488770,Spain,Native Pulldown on 3.2M snpset,1240k,OlaldeScience2019
I4081.AG,44.51700000,22.72200000,44.97195018,21.97369837,9361.000000,77.557243,592.570068,0.87582600,Romania_IronGates_Mesolithic.AG,1240k,"Ostrovul-Corbului (Mehedinți County, Hinova)",>6000 BP,test,6.39303428,633.185242,38.017014,1681.606445,Romania,Native Pulldown on 3.2M snpset,1240k,MathiesonNature2018
I4518.AG,32.58472000,35.01694000,48.24516822,17.12396211,3375.000000,2271.462953,1478.594116,0.48219949,Israel_MLBA.AG,1240k,Megiddo (Jezreel Valley),2500-4000 BP,test,8.47885070,2129.293945,1586.430908,2054.791504,Israel,Native Pulldown on 3.2M snpset,1240k,AgranatTamirWaldmanCell2020
I4519.AG,32.58472000,35.01694000,53.15263330,8.97174833,3425.000000,3062.543294,1306.544434,0.59288019,Israel_MLBA.AG,1240k,Megiddo (Jezreel Valley),2500-4000 BP,test,9.92231473,1696.839233,1126.460205,2047.684570,Israel,Native Pulldown on 3.2M snpset,1240k,AgranatTamirWaldmanCell2020
I4525.AG,32.58472000,35.01694000,57.43888199,1.49485950,3500.000000,3724.863214,878.411621,0.81399393,Israel_MLBA.AG,1240k,Megiddo (Jezreel Valley),2500-4000 BP,test,15.76883622,973.615479,218.385788,2036.734863,Israel,Native Pulldown on 3.2M snpset,1240k,AgranatTamirWaldmanCell2020
I4550.AG,56.28330000,25.13330000,44.04289410,16.32111559,8489.000000,1498.744983,1046.668701,0.50348389,Latvia_Mesolithic.AG,1240k,"Zvejnieki (Zemgale, Neretas District)",>6000 BP,test,7.97856400,1475.082764,815.676819,1485.396973,Latvia,Native Pulldown on 3.2M snpset,1240k,MathiesonNature2018
I4551.AG,56.28330000,25.13330000,46.16463363,19.58781032,7670.000000,1191.521405,923.922913,0.32628375,Latvia_Mesolithic.AG,1240k,"Zvejnieki (Zemgale, Neretas District)",>6000 BP,test,7.66020518,1617.476685,746.634277,1125.634033,Latvia,Native Pulldown on 3.2M snpset,1240k,MathiesonNature2018
I4552.AG,56.28330000,25.13330000,47.04743087,16.81375452,7369.000000,1176.729588,815.470947,0.10242946,Latvia_Mesolithic.AG,1240k,"Zvejnieki (Zemgale, Neretas District)",>6000 BP,test,7.74489916,2547.980225,1622.314087,860.744385,Latvia,Native Pulldown on 3.2M snpset,1240k,MathiesonNature2018
